run.id	[Actinomyces] odontolyticus	Acidaminococcus fermentans	Acidaminococcus intestini	Actinomyces graevenitzii	Actinomyces naeslundii	Actinomyces oris	Actinomyces turicensis	Actinomyces viscosus	Adlercreutzia equolifaciens	Aerococcus viridans	Aeromonas caviae	Aeromonas veronii	Aggregatibacter aphrophilus	Aggregatibacter segnis	Akkermansia muciniphila	Alistipes finegoldii	Alistipes indistinctus	Alistipes onderdonkii	Alistipes putredinis	Alistipes senegalensis	Alistipes shahii	Alistipes sp. AP11	Alistipes sp. HGB5	Alloprevotella rava	Alloprevotella tannerae	Alloscardovia omnicolens	Anaerococcus vaginalis	Anaeroglobus geminatus	Anaerostipes caccae	Anaerostipes hadrus	Anaerotruncus colihominis	Atopobium parvulum	Atopobium rimae	Bacillus amyloliquefaciens	Bacillus cereus	Bacillus megaterium	Bacillus pumilus	Bacteroidales bacterium ph8	Bacteroides caccae	Bacteroides cellulosilyticus	Bacteroides clarus	Bacteroides coprocola	Bacteroides coprophilus	Bacteroides dorei	Bacteroides eggerthii	Bacteroides faecis	Bacteroides finegoldii	Bacteroides fluxus	Bacteroides fragilis	Bacteroides intestinalis	Bacteroides massiliensis	Bacteroides nordii	Bacteroides oleiciplenus	Bacteroides ovatus	Bacteroides pectinophilus	Bacteroides plebeius	Bacteroides pyogenes	Bacteroides salyersiae	Bacteroides sp. 2_1_22	Bacteroides sp. 3_1_19	Bacteroides sp. 4_3_47FAA	Bacteroides stercoris	Bacteroides thetaiotaomicron	Bacteroides uniformis	Bacteroides vulgatus	Bacteroides xylanisolvens	Bacteroidetes oral taxon 274	Barnesiella intestinihominis	Bifidobacterium adolescentis	Bifidobacterium animalis	Bifidobacterium bifidum	Bifidobacterium breve	Bifidobacterium catenulatum	Bifidobacterium dentium	Bifidobacterium longum	Bifidobacterium pseudocatenulatum	Bilophila wadsworthia	Blautia hansenii	Blautia hydrogenotrophica	Blautia producta	Burkholderiales bacterium 1_1_47	Butyricicoccus pullicaecorum	Butyricimonas synergistica	Butyrivibrio crossotus	Campylobacter concisus	Campylobacter curvus	Campylobacter gracilis	Campylobacter hominis	Campylobacter jejuni	Campylobacter showae	Campylobacter sp. 10_1_50	Capnocytophaga gingivalis	Cardiobacterium hominis	Catenibacterium mitsuokai	Centipeda periodontii	Cetobacterium somerae	Citrobacter freundii	Clostridiaceae bacterium JC118	Clostridiales bacterium 1_7_47FAA	Clostridium asparagiforme	Clostridium bartlettii	Clostridium bifermentans	Clostridium bolteae	Clostridium butyricum	Clostridium celatum	Clostridium citroniae	Clostridium clostridioforme	Clostridium difficile	Clostridium hathewayi	Clostridium hiranonis	Clostridium hylemonae	Clostridium innocuum	Clostridium leptum	Clostridium methylpentosum	Clostridium nexile	Clostridium perfringens	Clostridium ramosum	Clostridium scindens	Clostridium sordellii	Clostridium sp. ATCC BAA-442	Clostridium sp. L2-50	Clostridium symbiosum	Collinsella aerofaciens	Collinsella intestinalis	Collinsella tanakaei	Coprobacillus sp. 29_1	Coprobacillus sp. D6	Coprobacter fastidiosus	Coprococcus catus	Coprococcus comes	Coprococcus eutactus	Coprococcus sp. ART55/1	Coriobacteriaceae bacterium phI	Corynebacterium matruchotii	Cronobacter sakazakii	Cryptobacterium curtum	Desulfovibrio desulfuricans	Desulfovibrio piger	Dialister invisus	Dialister succinatiphilus	Dorea formicigenerans	Dorea longicatena	Dysgonomonas mossii	Eggerthella lenta	Eggerthia catenaformis	Eikenella corrodens	Enterobacter aerogenes	Enterobacter cloacae	Enterobacter hormaechei	Enterobacter mori	Enterobacteriaceae bacterium 9_2_54FAA	Enterococcus avium	Enterococcus casseliflavus	Enterococcus faecalis	Enterococcus faecium	Enterococcus gallinarum	Enterococcus italicus	Enterococcus raffinosus	Erysipelotrichaceae bacterium 2_2_44A	Erysipelotrichaceae bacterium 21_3	Erysipelotrichaceae bacterium 3_1_53	Erysipelotrichaceae bacterium 5_2_54FAA	Erysipelotrichaceae bacterium 6_1_45	Escherichia coli	Escherichia fergusonii	Escherichia hermannii	Eubacterium biforme	Eubacterium cylindroides	Eubacterium dolichum	Eubacterium eligens	Eubacterium hallii	Eubacterium infirmum	Eubacterium limosum	Eubacterium ramulus	Eubacterium rectale	Eubacterium siraeum	Eubacterium sp. 3_1_31	Eubacterium ventriosum	Faecalibacterium prausnitzii	Flavonifractor plautii	Fusobacterium gonidiaformans	Fusobacterium mortiferum	Fusobacterium nucleatum	Fusobacterium periodonticum	Fusobacterium ulcerans	Fusobacterium varium	Gardnerella vaginalis	Gemella haemolysans	Gemella morbillorum	Gemella sanguinis	Gordonibacter pamelaeae	Granulicatella adiacens	Granulicatella elegans	Haemophilus aegyptius	Haemophilus haemolyticus	Haemophilus influenzae	Haemophilus parahaemolyticus	Haemophilus parainfluenzae	Haemophilus paraphrohaemolyticus	Haemophilus pittmaniae	Haemophilus sputorum	Holdemania filiformis	Holdemania sp. AP2	Kingella oralis	Klebsiella oxytoca	Klebsiella pneumoniae	Klebsiella sp. MS 92-3	Klebsiella variicola	Kosakonia radicincitans	Lachnoanaerobaculum saburreum	Lachnoanaerobaculum sp. ICM7	Lachnospiraceae bacterium 1_1_57FAA	Lachnospiraceae bacterium 1_4_56FAA	Lachnospiraceae bacterium 2_1_46FAA	Lachnospiraceae bacterium 2_1_58FAA	Lachnospiraceae bacterium 3_1_46FAA	Lachnospiraceae bacterium 3_1_57FAA_CT1	Lachnospiraceae bacterium 4_1_37FAA	Lachnospiraceae bacterium 5_1_57FAA	Lachnospiraceae bacterium 5_1_63FAA	Lachnospiraceae bacterium 6_1_63FAA	Lachnospiraceae bacterium 7_1_58FAA	Lachnospiraceae bacterium 8_1_57FAA	Lachnospiraceae bacterium 9_1_43BFAA	Lachnospiraceae bacterium oral taxon 082	Lactobacillus casei	Lactobacillus crispatus	Lactobacillus delbrueckii	Lactobacillus equicursoris	Lactobacillus fermentum	Lactobacillus gasseri	Lactobacillus iners	Lactobacillus johnsonii	Lactobacillus mucosae	Lactobacillus oris	Lactobacillus plantarum	Lactobacillus reuteri	Lactobacillus rhamnosus	Lactobacillus ruminis	Lactobacillus salivarius	Lactobacillus sanfranciscensis	Lactobacillus vaginalis	Lactococcus garvieae	Lactococcus lactis	Lautropia mirabilis	Leptotrichia buccalis	Leptotrichia hofstadii	Leptotrichia shahii	Leptotrichia wadei	Leuconostoc lactis	Megamonas funiformis	Megamonas hypermegale	Megamonas rupellensis	Megasphaera elsdenii	Megasphaera micronuciformis	Methanobrevibacter smithii	Methanosphaera stadtmanae	Mitsuokella multacida	Morganella morganii	Mycoplasma hominis	Neisseria elongata	Neisseria flavescens	Neisseria macacae	Neisseria meningitidis	Neisseria sicca	Neisseria subflava	Odoribacter splanchnicus	Olsenella uli	Oribacterium sinus	Oscillibacter sp. KLE 1745	Oxalobacter formigenes	Parabacteroides distasonis	Parabacteroides goldsteinii	Parabacteroides johnsonii	Parabacteroides merdae	Parabacteroides sp. D13	Paraprevotella clara	Paraprevotella xylaniphila	Parascardovia denticolens	Parasutterella excrementihominis	Parvimonas micra	Pectobacterium carotovorum	Peptoniphilus lacrimalis	Peptostreptococcus stomatis	Phascolarctobacterium succinatutens	Plesiomonas shigelloides	Porphyromonas asaccharolytica	Porphyromonas bennonis	Porphyromonas endodontalis	Porphyromonas uenonis	Prevotella baroniae	Prevotella bivia	Prevotella buccae	Prevotella buccalis	Prevotella copri	Prevotella dentalis	Prevotella denticola	Prevotella disiens	Prevotella histicola	Prevotella intermedia	Prevotella melaninogenica	Prevotella multiformis	Prevotella multisaccharivorax	Prevotella nanceiensis	Prevotella nigrescens	Prevotella oralis	Prevotella oris	Prevotella oulorum	Prevotella pallens	Prevotella salivae	Prevotella sp. C561	Prevotella stercorea	Prevotella timonensis	Prevotella veroralis	Propionibacterium propionicum	Proteus mirabilis	Proteus penneri	Providencia alcalifaciens	Providencia rettgeri	Pseudoflavonifractor capillosus	Pyramidobacter piscolens	Raoultella ornithinolytica	Roseburia hominis	Roseburia intestinalis	Roseburia inulinivorans	Rothia aeria	Rothia dentocariosa	Rothia mucilaginosa	Ruminococcaceae bacterium D16	Ruminococcus albus	Ruminococcus bromii	Ruminococcus callidus	Ruminococcus champanellensis	Ruminococcus flavefaciens	Ruminococcus gnavus	Ruminococcus lactaris	Ruminococcus obeum	Ruminococcus sp. 5_1_39BFAA	Ruminococcus sp. JC304	Ruminococcus torques	Scardovia wiggsiae	Selenomonas flueggei	Selenomonas infelix	Selenomonas noxia	Selenomonas sputigena	Serratia marcescens	Shigella sonnei	Shuttleworthia satelles	Slackia piriformis	Solobacterium moorei	Staphylococcus aureus	Staphylococcus caprae	Staphylococcus hominis	Staphylococcus xylosus	Stomatobaculum longum	Streptococcus anginosus	Streptococcus australis	Streptococcus constellatus	Streptococcus cristatus	Streptococcus downei	Streptococcus gallolyticus	Streptococcus gordonii	Streptococcus infantarius	Streptococcus infantis	Streptococcus intermedius	Streptococcus lutetiensis	Streptococcus macedonicus	Streptococcus mitis	Streptococcus mutans	Streptococcus oligofermentans	Streptococcus parasanguinis	Streptococcus pasteurianus	Streptococcus peroris	Streptococcus pseudopneumoniae	Streptococcus salivarius	Streptococcus sanguinis	Streptococcus sobrinus	Streptococcus sp. BS35b	Streptococcus sp. C150	Streptococcus sp. GMD4S	Streptococcus sp. GMD5S	Streptococcus thermophilus	Streptococcus tigurinus	Streptococcus vestibularis	Subdoligranulum sp. 4_3_54A2FAA	Subdoligranulum variabile	Succinatimonas hippei	Sutterella parvirubra	Sutterella wadsworthensis	Turicibacter sanguinis	unclassified	Veillonella atypica	Veillonella dispar	Veillonella parvula	Veillonella ratti	Veillonella sp. 3_1_44	Veillonella sp. 6_1_27	Weissella cibaria	Weissella confusa
ERR527046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16034	0	0.04987	3.24344	0	0.35977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139	0.12881	0.02417	6.30058	0	2.27248	0	0	24.21453	0	0	0.05344	6.7884	0	0	4.11711	0	8.95845	0	1.69023	0	0	0	4.13799	0.32932	1.40016	0.22161	0.12641	0	0	0	0	0	0	0	0	0	0	0.06431	0	0	0	0.14107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04597	0.02446	0	0.07977	0	0	0.01771	0	0	0.03401	0	0	0	0.0403	0	0.00785	0	0	0	0	2.37981	0	0.0106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09164	0.01885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.254	0	0	0	0	0	0.46093	0.06225	0	0	0.02948	0.36959	0	0	0.00557	2.67272	0.00798	0	0.05045	0	0	1.63384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29011	0	0	0	0	0	0	0	0	0	0.97351	0	0	0.02861	0	0	0	0	0.00261	0	0	0	0.01082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246	0.04963	0.68223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40448	0	0	0	0	0.22035	0.26024	0.47547	0.39537	0	0.82747	0.04588	0	0.02829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73553	0	7.59437	0	0	0	0	0	0	0	0	0	0.13262	0	0.24375	0	0	1.62498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85723	0	0	0	0	0	0	0	0
ERR527047	0	0	0	0	0	0	0	0	0.04351	0	0	0	0	0	6.36283	1.40257	0.00212	0.6724	0.01744	0	0	0	0	0	0	0	0	0	0	0.01197	0	0	0	0	0	0	0	0	0.38329	2.14885	0	0	0	0.02741	0	0.00521	0.00149	0	1.33959	0.76627	0.00134	0.35911	0	0.00914	0	0	0	0	0	0	0	0.00252	2.62827	34.71762	0.0308	0.45152	0	0	0	0	0	0	0	0	0.0402	0.02385	0.04146	0	0	0	3.00E-04	0	0.00416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02568	0.00274	0.02951	0	0.03202	0	0	0.0132	0	0	0.00581	0	0	0	0.00201	0	0.0847	0	0	0	0	0	0	0.00723	0	0	0	0	0	0	0.10351	0.02219	0	0	0	0	0	0	0	0	0	0	0.10025	0.03389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09077	0	0	0	0	0	3.22971	0.24125	0	0	0.05562	3.20221	0.4641	0	0.00583	9.22984	0.01385	0	0	0	0	0	0	0	0	0	0	0.00556	0	0	0	0	0	0	0.00977	0	0	0	0.0117	0	0	0	0.05096	0	0	0	0	0	0.37671	0	0	0	0.29721	0	0	0	0.05713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70785	0.22371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43169	0	0	0	0	3.32142	0.00083	0.12406	0.0366	0	0	0	0	0.01578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73738	4.19002	1.36703	0	0	0	0	0.01397	1.63882	0.09697	0	0	0.04392	0.18628	0.24046	0.39157	0	0.65996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.26797	0	0	0	0	0	0	0	0
ERR527048	0	0	0	0	0	0	0	0	0.03952	0	0	0	0	0	0	0.29184	0	0	7.18024	0.08995	0.59632	0	0	0	0	0	0	0	0	0.00363	0	0	0	0	0	0	0	0.24489	0.08684	0.00925	0.12102	0	0	0.01528	0.0316	0.01798	2.93729	0	0.07732	0	4.60296	0	0	0.10529	0	21.94004	0	0.17367	0	0	0	7.49734	0.98187	2.32469	1.65029	0.041	0	3.11031	0	0	0	0	0	0	0	0.03736	0.02339	0	0	0	0.11336	0	0.00109	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14611	0	0	0.02383	0	0	0.01291	0	0	0.01424	0	0	0.0092	0	0	0	0.03354	0	0	0	0	0	0	0	0	0.01557	0.10807	0	0	0	0	0	0.06887	0.28018	0	4.57802	0	0	0	0	0	0	0	0	0.21609	0.0564	0	0	0	0	0	0.47026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09842	0	0.0547	0	0	0	7.32272	0.0764	0	0	0.01623	3.45826	0.06509	0	0.1919	8.22063	0.0023	0	0.96362	0	0	0	0	0	0	0	0	0.00151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49352	0	0	0	0	0	0.30464	0.00683	0	0	0.02385	0	0	0	0.12666	0.00048	0.00344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57702	0	0	0	0	0	0.07847	0	1.19095	0	0.41383	0.03752	0	0.10839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0669	2.69431	3.09959	0	0	0	0	0.00084	2.15169	0	0	0	0.10937	0	0.38553	0	0	0.44475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82318	0	0	0	0	0	0	0	0
ERR527049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12638	0	0	9.5308	0	0.75425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08561	0	0	0	0	0	0	0	0	0	0	0	0	0.13817	0	2.97807	0	6.06827	0	0	0	0	0	11.04961	0.77895	11.49389	15.69164	1.99864	0	0	0	0	0	0	0	0	0	0.05788	0	0	0	0	0.33544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00929	0.15249	0	0	0	0	0	0.0088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16011	0.01541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33467	0	0	0	0	0	0.22474	0.494	0	0	0	0	0	0	5.014	7.58645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02846	0	0	0	0.44836	0	0.00827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83156	0	0	3.33047	0	0	0	0	0.24824	0	0	0	0	0	0	0	0	0	0	0	0.01906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04339	0	5.74246	0	0	0	0	0	3.80236	0	0	0	0.15537	0	0.12822	0	0	1.77666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11905	0	0	0	0	0	0	0.08485	0	0	0	0	0	0	0	0	4.14566	0	0	0	0	0	0	0	0
ERR527050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14857	0	0	12.55271	0	1.25794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48645	0	0	0	0.00929	0	0	0	0	0	0	0	0	0.13624	0	2.59314	0	6.30404	0	0	0	0	0	12.04434	0.81806	11.20238	12.49452	1.8313	0	0	0	0	0	0	0	0	0	0.11915	0	0	0	0	0.31419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00695	0.07048	0.09386	0	0	0	0	0	0.01696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18484	0.02333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43123	0	0	0	0	0	0.22167	0.46804	0	0	0.01646	0	0	0	3.60411	9.88799	0.00417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04918	0	0	0	0.312	0	0.03708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39071	0	0	0	0	0.81502	0	0	3.1129	0	0	0	0	0.24725	0	0	0	0	0	0	0	0	0	0	0	0.03182	0	0	0.02635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06751	0	4.99817	0	0	0	0	0	3.58395	0	0	0	0.20966	0	0.08416	0	0	1.63082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11627	0	0	0	0	0	0	0.04026	0	0	0	0	0	0	0	0	2.90448	0	0	0	0	0	0	0	0
ERR527051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07934	1.67331	0.02618	0	0.30741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89083	0	0	0	0	0	0	0	0	0.21461	0	2.27416	0.30773	0.00106	0.10542	0.05179	1.13345	0	10.2479	0	0	0	0	0	5.37884	2.25217	1.09475	0.72867	0.70465	0	0	0	0	0	0	0	0	0.19949	0.00799	0.02099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04596	0	0.00299	0.10084	0.61872	0	0.10443	0	0	0.01443	0	0	0	0	0	0	0	0	0.19592	0	0	0	0	0	0	0.0273	0.01225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00515	0	0	0	0	0	0.11127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01018	0.31166	0	0	0	0	0.04254	2.13036	0.01919	0	0	0.00158	0.63293	0	0	0	6.36704	0	0	0	0	0	0.04903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75886	0.13069	0	3.66306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.27101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25974	0.22044	0	0	0	0	0	0.07552	0	0	0	0.37916	0	0.1004	0	0	1.07909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05769	0	0	0	0	0	0	0	0
ERR527052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3994	0	0.13647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58679	0	0	0	11.42657	3.00289	0	0	0	0	0	0	0	0	0	0	0	1.99773	0	0	0	0	0	1.0799	0	1.45644	1.26135	0	0	1.48372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38541	0	0	0	0	0	8.08964	0	0	0	0	3.64385	0.28718	0	0	5.48907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.34481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05148	1.89136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78098	0	0	0	0	0	0	0	0
ERR527053	0	0	0	0	0	0	0	0	0.01712	0	0	0	0	0	0	0.05297	0.02632	0.04515	3.74528	0.02644	0.88894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13839	1.76238	0.05271	0	0	11.07426	0.55385	0	0	0	0	0.31961	0	0.18385	0	0	0.10397	0	1.76359	0	0	0	0	0	1.69598	0.12929	0.09105	0.84204	0.0737	0	1.77072	0	0	0	0	0	0	0.00174	0	0	0	0	0	0.00154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02312	0	0	0	0	0	0.73507	0	0.04806	0	0	0	0	0	0.13402	0.0626	4.00E-04	2.75515	0	0	0	0	0.00112	0.02017	0	0	0.13501	0.14191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37851	0	0	0	0	0	5.1637	0.05527	0	0	0.00708	3.73461	0.7561	0	0.17638	8.05208	0.02072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00415	0	0	0	0	0	0	0	0.06014	0	0	0	0	0	0.1955	0	0	0	0.05157	0	0	0	0.0066	0	0.00221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85321	0	0	0	0.00105	0.00696	0	0	0.85973	0.35489	0.40331	0.03308	0	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.16455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01142	0	0	0.10641	0.51184	2.23174	0	0	0	0.00017	0.00032	0.00651	0.01826	0	0	0.1832	0.28043	0.1573	0	0	0.31615	0	0	0	0	0	0	0	0	0.00435	0	0	0	0	0	0	0	0.01505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00842	0	0	0	0.02545	0	0	0	0	0	0	0	0	0.00312	0	0	0	0	0.31566	0.02478	1.35642	0.00059	0.00161	0.02521	0	0	0	0	0
ERR527054	0	0	0	0	0	0	0	0	0.0365	0	0	0	0	0	0	0	0.00829	1.41959	5.51169	0	0	0	0	0	0	0	0	0	0	0.21537	0	0	0	0	0	0	0	0	0	0.76693	0	0	0	9.29229	0	0	1.11413	0	2.30125	0	0	0	0	0.29799	0	0	0	1.09071	0	0	0	0	2.02946	12.85578	7.73877	0.25929	0	0	0	0	0	0	0	0	0	0	0.01317	0	0	0	0.51504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13391	0	0	0	0	0	0	0	0.00713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02174	0.02173	0	0	0	0	0	0	0	0	0	0	0.28479	0.23979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04124	0	0	0	0	0	8.93883	0.47745	0	0	0.00218	11.73589	0	0	0.40239	18.30444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26254	0	0	0.07868	0	0	0	0	0.09458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19357	0	0	0	0	2.06141	0	0	0	0	0	0	0	0.00631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07287	0.55831	5.96655	0	0	0	0	0.00111	0.9637	0.32645	0	0	0.04198	0	0.34363	0	0	0.39803	0	0	0	0	0	0	0	0	0	0	0.03271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43384	0	0	0	0	0	0	0	0
